"","insecticide.resistance.hertiability","male.insecticide.exposure","female.insecticide.exposure","resistance.cost","intervention.coverage","dispersal","T500","T300","T100","R500","R300","R100","TR500","TR300","TR100"
"1652",0.275870275464666,0.514959451079136,0.500025621130655,0.0870475132216641,0.510779644586891,0.645611876141466,29.9695980400527,21.6991262736797,21.6991262736797,29.5683827158857,21.2979109495127,9.92650857093916,29.7689903779692,21.4985186115962,15.8128174223095
"1653",0.23611896206814,0.609067835357739,0.493280632152804,0.0128213644223951,0.741391429357044,0.43199658187544,99.3369140789099,60.0711649633662,60.0711649633662,98.686407896456,59.4206587809124,19.7496222053953,99.0116609876829,59.7459118721393,39.9103935843807
"1654",0.184819161499298,0.175744586898014,0.770549723486067,0.03033294207884,0.731691332739592,0.112429057989363,92.3454986433002,56.6167331863997,56.6167331863997,89.8651886704785,54.1364233377893,17.5517187956769,91.1053436568893,55.3765782620945,37.0842259910383
"1655",0.0591044019438268,0.361729358367505,0.753792633516539,0.187913697514696,0.375226977911778,0.49425508655794,1.35244266979294,1.35244266979294,1.35244266979294,1.18446541855189,1.18446541855189,1.17231342449402,1.26845404417242,1.26845404417242,1.26237804714348
"1656",0.273419899549248,0.633227328283596,0.628374321683485,0.101178373061568,0.333171426398493,0.851178694370762,2.93624711030775,2.93624711030775,2.93624711030775,2.67462387089696,2.67462387089696,2.64774912171314,2.80543549060235,2.80543549060235,2.79199811601045
"1657",0.228252646435518,0.543035819498706,0.647616050504905,0.127786683931882,0.446268164969422,0.235017964451108,25.883150901359,21.7442040688291,21.7442040688291,24.2963041807666,20.1573573482371,11.0262916725606,25.0897275410628,20.9507807085331,16.3852478706949
"1658",0.242734594710608,0.0140590573141817,0.624350132891326,0.166200484819829,0.151720075456612,0.621956037607975,0.229345115536189,0.229345115536189,0.229345115536189,0.0176246959454888,0.0176246959454888,0.0176246959454888,0.123484905740839,0.123484905740839,0.123484905740839
"1659",0.109627442683239,0.96509224111191,0.89406497489207,0.153932307350776,0.675578189739306,0.282460272362083,54.6797785024162,38.8643606786202,38.8643606786202,53.4885288189051,37.6731109951091,16.8439767579653,54.0841536606606,38.2687358368646,27.8541687182927
"1660",0.266901195685088,0.339735503334668,0.473984686753887,0.199367243359736,0.490640889955126,0.680229865820054,5.47112274346008,5.47112274346008,5.47112274346008,5.14563310577956,5.14563310577956,5.09331800219282,5.30837792461982,5.30837792461982,5.28222037282645
"1661",0.269796316470689,0.479916087056743,0.830060147456883,0.197288952205285,0.317770137019642,0.685493261740636,0.892322130270616,0.892322130270616,0.892322130270616,0.378736264663747,0.378736264663747,0.375839055261949,0.635529197467181,0.635529197467181,0.634080592766282
"1662",0.0663895006315142,0.282772397947614,0.771564805808361,0.191038797418599,0.315232558662724,0.158853490213398,2.13454634216379,2.13454634216379,2.13454634216379,1.40275823877003,1.40275823877003,1.38703481822358,1.76865229046691,1.76865229046691,1.76079058019369
"1663",0.186478926544631,0.541929522929713,0.898926876884885,0.0658503199222824,0.173603818680346,0.608838026403915,1.49002128554706,1.49002128554706,1.49002128554706,1.11531183747953,1.11531183747953,1.10407409644203,1.3026665615133,1.3026665615133,1.29704769099454
"1664",0.18268297663104,0.344698367283796,0.805681106648059,0.149929679317445,0.454862165875454,0.637922933562659,8.00693491480964,8.00693491480964,8.00693491480964,7.61909893586482,7.61909893586482,6.13108269344384,7.81301692533723,7.81301692533723,7.06900880412674
"1665",0.193789676384302,0.909100620474201,0.739857346509758,0.043791091669302,0.773142413857952,0.506754622387979,138.857493191115,85.6779323992154,85.6779323992154,138.025855032187,84.8462942402877,29.6473001507191,138.441674111651,85.2621133197515,57.6626162749672
"1666",0.17126341883358,0.197800331995706,0.621204299615871,0.090876896649166,0.217561358125415,0.838542147652619,0.11132159131878,0.11132159131878,0.11132159131878,0.0167876704807925,0.0167876704807925,0.0167876704807925,0.0640546308997862,0.0640546308997862,0.0640546308997862
"1667",0.0676697343565757,0.0676149251323659,0.549174152264779,0.138808863479043,0.299553935592715,0.629703053470422,0.406606741469453,0.406606741469453,0.406606741469453,0.339766493073452,0.339766493073452,0.336337199036653,0.373186617271452,0.373186617271452,0.371471970253053
"1668",0.212270689014258,0.426437965046382,0.778049375381728,0.0157437864968169,0.796092994061205,0.133750984623842,147.300242368774,89.2406464730997,89.2406464730997,144.399714183529,86.3401182960361,27.657043420058,145.849978276151,87.7903823845679,58.4488449465788
"1669",0.103462276256527,0.140208255788079,0.403871185732365,0.136713385952794,0.526463291438669,0.53351192751117,4.80057419228525,4.21121871113423,4.21121871113423,4.67413084522005,4.08477536406902,2.38637170059425,4.73735251875265,4.14799703760163,3.29879520586424
"1670",0.0600385360998043,0.757005478849867,0.414936009902332,0.0772325051321788,0.178272345384862,0.675527053200267,0.114736821747915,0.114736821747915,0.114736821747915,0.0629805580704188,0.0629805580704188,0.0623818778156148,0.0888586899091671,0.0888586899091671,0.0885593497817652
"1671",0.114548780690966,0.266842027816223,0.660906445998873,0.0357546702516347,0.134583234263398,0.794855654311832,0.191470889524913,0.191470889524913,0.191470889524913,0.126459426445619,0.126459426445619,0.125220113960994,0.158965157985266,0.158965157985266,0.158345501742953
"1672",0.163274830121023,0.457762849492021,0.62922196022229,0.157624678488959,0.577099131103791,0.526279349691328,17.8123116417288,15.490799971554,15.490799971554,17.3854620823988,15.063950412224,8.73133646453791,17.5988868620638,15.277375191889,12.1110682180459
"1673",0.235547654184367,0.939619008833542,0.82288446173782,0.0542098380813818,0.53418723155465,0.410059829590563,102.430354221668,65.7186388396951,65.7186388396951,101.12717176521,64.4154563832373,24.2367903602435,101.778762993439,65.0670476114662,44.9777145999693
"1674",0.152305253235449,0.287793749241042,0.542297655487084,0.0359894283103209,0.511222746144515,0.493154795119725,28.0670434984873,17.6435657912708,17.6435657912708,27.7844013052534,17.3609235980368,6.28539700904826,27.9257224018703,17.5022446946538,11.9644814001595
