"","insecticide.resistance.hertiability","male.insecticide.exposure","female.insecticide.exposure","resistance.cost","intervention.coverage","dispersal","treatment.intensity"
"2955",0.0547342491736112,0.946471039730427,0.758643270986236,0.0639781473818896,0.885687933534198,0.743381196283083,47.656050104196
"2956",0.168937985308439,0.0374755808702437,0.764064858379471,0.0894412770555681,0.287881925906762,0.659261165202036,1.88883650385788
"2957",0.0736459908469638,0.946305415100697,0.42574326810973,0.186869303872506,0.764368641181104,0.893144884115048,13.6258492244242
"2958",0.172197418493166,0.149618449153472,0.830917766815098,0.171754253479576,0.327595928366929,0.208257456169985,5.34110993208873
"2959",0.154279441894154,0.611293071464938,0.889403176233487,0.0854595978037852,0.26154803709697,0.13932595539432,11.3735943808637
"2960",0.274573920877307,0.299275498888269,0.633336938772467,0.128304484225322,0.42747283977963,0.336005414188486,16.0488235281121
"2961",0.173227771427622,0.419722078639967,0.772360693123285,0.174158458894187,0.143161656344663,0.533377750307061,0.376132625857359
"2962",0.226825712679874,0.63445852918718,0.531038124599587,0.148477244295364,0.526896867261752,0.485454589301609,18.3493681068643
"2963",0.262488263589068,0.843757533601229,0.433440474621451,0.0418761627609322,0.271933415586296,0.312535760127734,21.3487132805512
"2964",0.200854057339521,0.276309703076701,0.568940284218872,0.172481469956379,0.432319732841775,0.210333465198223,9.93954345262269
"2965",0.275799305403495,0.567481079022586,0.65339996249231,0.153792968770211,0.598958287808616,0.440609790972676,47.4534768846799
"2966",0.129366101636749,0.136678492976818,0.855513798561622,0.0801498758624657,0.396262891580518,0.608524834267143,8.39072284144583
"2967",0.0806336675576691,0.117109571790718,0.484940067864524,0.155853463335949,0.539354779833518,0.140875030138344,7.87620089177605
"2968",0.13350959902691,0.534737916392973,0.594109121873532,0.102967085017671,0.31727303265946,0.288442831870522,5.63209634585417
"2969",0.182837400168338,0.456299139951472,0.899625507923297,0.154238917630988,0.597296784973256,0.708111041142102,24.716320142477
"2970",0.214450199037907,0.179521675090026,0.860733534105786,0.192076482536952,0.711608080718536,0.334760195897482,55.6825841973814
"2971",0.265524470921536,0.0478839592869626,0.589485286470957,0.0350933301830229,0.209939666705392,0.507373895208761,6.56971624569448
"2972",0.137121071910101,0.505010209208238,0.871465419284964,0.175333153113799,0.462296284266636,0.35728014390124,11.1224607657654
"2973",0.252381889819249,0.10934151747718,0.637431616490835,0.178320784743548,0.849540022396985,0.574762593227364,72.2767200034318
"2974",0.262397494121309,0.481024150809017,0.607980840707372,0.122546941934248,0.844332456823159,0.586332520837523,111.546067293332
"2975",0.207341431196465,0.384393242202862,0.770661800924933,0.183794707970008,0.684622044360451,0.569892230631169,41.4081837744467
"2976",0.236418827890541,0.466566237164265,0.56141075242646,0.0647989012085865,0.491510488543268,0.555593306101169,35.883375516096
"2977",0.106398823322961,0.345441523173451,0.505341426699911,0.184845283649474,0.426156652542688,0.858172299170084,0.944567732979912
"2978",0.232515548315732,0.865316191688878,0.431437742588564,0.19215219408801,0.360076860586666,0.567908754776865,2.90471039138337
"2979",0.256353711182269,0.19843685124917,0.797012951252598,0.148321029219881,0.25158427758839,0.362352671132032,3.38691695088026
"2980",0.112162355470698,0.449391407171963,0.411891123543971,0.0457033414654702,0.45883040139813,0.369747692853678,15.411981726671
"2981",0.222477021656645,0.260285549751203,0.624673650583311,0.140259530796065,0.631984248399697,0.198002312712111,48.9128259300549
"2982",0.219618490250886,0.302655149912345,0.563450080614071,0.0250454643425713,0.36960209169548,0.306793972713817,33.3829278899143
"2983",0.277903160170291,0.169239477371727,0.644898626918742,0.135276558462932,0.744663545419406,0.451500291166268,73.9832928586601
"2984",0.13850394919152,0.969020985238138,0.66288829985623,0.139483676388069,0.550244366871696,0.373688007782251,28.5036814369593
"2985",0.0972019374451716,0.0120679941755487,0.718312131763343,0.0828712020772004,0.427074341422301,0.201644144887924,12.694793076704
"2986",0.137907394507964,0.409866889256821,0.609815681996581,0.0525147071993884,0.219166061965078,0.872721175203118,0.491617599217924
"2987",0.288434810549428,0.331709367480548,0.480489168101212,0.084448280664975,0.646133042743597,0.516443085693866,57.0024664205114
"2988",0.158886203089997,0.240402600156399,0.450974905397755,0.0317130472856413,0.83344140321862,0.67606373718664,50.8098098841871
"2989",0.155716144052276,0.760596961426618,0.678045577474427,0.0399543902494784,0.393227498661466,0.876421880375855,14.9162186383464
"2990",0.267424963917793,0.00876901487500872,0.605414214547758,0.187491210406351,0.200326408176087,0.447685378610771,0.488138357223576
"2991",0.121000909399864,0.476311127803288,0.588943105800008,0.0845294933581704,0.793407080842517,0.284784527081549,53.237720289251
"2992",0.160113378849771,0.69907583054367,0.679400540188374,0.0707288899410733,0.359531966734286,0.621175797641035,9.80653534200838
"2993",0.269477053162525,0.477284134052438,0.759875340018829,0.103125304115299,0.437694308397193,0.852389583668821,10.0825394984136
"2994",0.128221935474407,0.983554091262585,0.712991458369524,0.040652111375218,0.371626479072552,0.125217504231464,40.5056993408704
"2995",0.0562319279699936,0.161081934394664,0.407776215970086,0.0937524055728724,0.178535799009781,0.173254227252398,0.537165107760883
"2996",0.147054493371421,0.646536597582488,0.796025859236473,0.156897971497837,0.494467486754283,0.214350544937439,22.3109884481429
"2997",0.0551310073963366,0.0680883353654761,0.413487802839326,0.108889671436092,0.296061481591258,0.884832165415622,0.0822360854358991
"2998",0.20245890882173,0.480534549524309,0.458544590392907,0.118082354287402,0.280207274046,0.551264614123404,1.87492502754775
"2999",0.274383796229895,0.658993115251791,0.410872206047573,0.11612619034285,0.712612797060199,0.480177657913063,63.4943818808923
"3000",0.175275793657702,0.749071558167553,0.449625193049083,0.195227675947763,0.141791443307791,0.619560488560107,0.202332327590112
"3001",0.159412123715918,0.356833124125982,0.617991984222922,0.127872184727698,0.551179710338134,0.491344172839299,19.9779349867836
"3002",0.111601163896767,0.662425565866032,0.847118601161998,0.0361807924843274,0.838239446428828,0.51272500286378,92.8398478833583
"3003",0.293845535094762,0.466834057417978,0.851382097149256,0.083473748764368,0.353586041771807,0.515560039749984,17.5115652004141
"3004",0.240720705866988,0.663082840674208,0.744107453703007,0.115764128705873,0.810890855822302,0.658669101577122,127.541834462877
"3005",0.0538126596421585,0.882587175028678,0.772910909482359,0.0724290353609263,0.83443703798933,0.215859699237812,44.9727250845902
"3006",0.271119000724971,0.0103484183836496,0.640904691920197,0.182013615273771,0.475795778578706,0.341292866741046,11.6271107660437
"3007",0.0744055569865101,0.383060090430616,0.558453209811449,0.146034244226992,0.199170009324271,0.100300695011988,1.49445513582558
"3008",0.166696961836691,0.0579712923768908,0.741424449045211,0.112423612060277,0.603137050512433,0.245899517778829,36.8825138638909
"3009",0.113996068268898,0.258581348711229,0.608732433039695,0.195591600497141,0.430091573051084,0.557067964128796,2.42600509988726
"3010",0.1476769311207,0.320116560442257,0.461396495820303,0.121250140778373,0.777112510607243,0.258164741033297,39.8012387758678
"3011",0.219158362104045,0.468077324969787,0.555918475254544,0.0393086729869021,0.672379520942215,0.438274383821804,75.1992896329632
"3012",0.126379359202296,0.92420825856328,0.857280552915193,0.179324962441841,0.340838857911658,0.72599102852568,1.36632109513879
"3013",0.193723577492114,0.387595871046698,0.743624346874049,0.131219518758642,0.662499912401959,0.656170616135038,44.840617605555
"3014",0.0819604769273545,0.79709384285605,0.431369264335674,0.0872276026211234,0.821037075898368,0.88886525218837,28.6236342341974
"3015",0.099935216196964,0.403861111512105,0.61172906472797,0.177062046306465,0.728567130681761,0.375843544375617,24.7548343762194
"3016",0.261573896248644,0.292973416366917,0.694697178563813,0.0133860765225661,0.162226966102514,0.457002680816539,14.016065693081
"3017",0.21130957355664,0.257619552618149,0.800567364445352,0.125048450157294,0.308893267354853,0.832719278067723,1.01879225837271
"3018",0.299421402493084,0.920463842534297,0.70872014625126,0.0746490885141471,0.519993772287518,0.426425343946554,90.653898890054
"3019",0.20330728365964,0.461294900814234,0.64496347926741,0.0238598740725671,0.465644533702266,0.868686345578507,31.70934369429
"3020",0.297785116391088,0.104623957550037,0.893183683707146,0.177151339073297,0.244905623194296,0.529671121508982,0.734658766332235
"3021",0.189568595672568,0.0246064986470621,0.74085101353724,0.0841109742986371,0.358628667587508,0.639543661970124,5.15915007286118
"3022",0.212365822671942,0.289593926271796,0.847151723401388,0.0149247642793246,0.592913537370302,0.385586138248816,91.3309140724571
"3023",0.122152131661866,0.93963383803335,0.406312103093474,0.0465597563628778,0.875955929640569,0.6215246644908,58.8190864643167
"3024",0.162828105456685,0.364047575766547,0.861601163025282,0.017709786334394,0.741988576529715,0.186926426226795,108.048035591324
"3025",0.167763798027369,0.356993158966419,0.479392100162548,0.164485950352954,0.160739245606996,0.594130431035683,0.182892061737938
"3026",0.268845956098533,0.0808567487650085,0.635210618015565,0.0488715040739088,0.483233522831481,0.341369417102095,46.5072942998617
"3027",0.056010190455179,0.882348393025668,0.639819505005807,0.149695085636305,0.396876282519754,0.619663781071417,1.63350083688281
"3028",0.263490319990349,0.0948639342047041,0.769844527184311,0.079927294241088,0.520020816117972,0.116893127649445,64.0866387297835
"3029",0.275821694161469,0.55455660312695,0.602923179590108,0.131099522143109,0.537552389891818,0.890317721686102,14.1555582691094
"3030",0.288237098426587,0.388170984540437,0.437697771409783,0.170137729453596,0.385238911087103,0.216749084602185,8.93544504727077
"3031",0.0990281111219723,0.53923056572387,0.880193326830096,0.0718407944204574,0.282308892309517,0.244059334915206,9.25080246298573
"3032",0.163906764753937,0.196569669991103,0.51289051826396,0.186372072483272,0.386981036179774,0.224924514477067,4.48555109347893
"3033",0.0864505848684232,0.742101760418876,0.795371156835195,0.0174253593673352,0.821818809977584,0.852154939029031,66.5208016845156
"3034",0.248796847976715,0.219344783500046,0.858024147453741,0.0281261050251864,0.625810654348433,0.138572347946744,118.604752803162
"3035",0.15579608592944,0.83350776314782,0.629744325581531,0.01696222312654,0.733982840824295,0.442859027380403,92.5894452630345
"3036",0.135398097123438,0.55665922094672,0.489031618181989,0.196607981343566,0.140124155409485,0.139893891300391,1.25630465098222
"3037",0.256246402168303,0.431175352278003,0.643690076703287,0.066307786278368,0.232303953268863,0.147973582408354,13.9234537340268
"3038",0.176016730080731,0.00987648484860547,0.569892582117103,0.12146322368524,0.733710668843966,0.405021601334121,37.4063141503887
"3039",0.273608834509057,0.943125317206583,0.856331792279717,0.131814161416388,0.717699269282687,0.600039461941682,136.086199253927
"3040",0.131751961173012,0.670753334851074,0.56210891971247,0.0671448350757326,0.15754692562284,0.709024353253581,0.149546558220642
"3041",0.275110839640856,0.935128727370081,0.883937648512854,0.195841884573329,0.839480119344629,0.811324443056099,157.916144999593
"3042",0.0780815346854331,0.532118838353921,0.557742268239695,0.18080161161386,0.833969389304724,0.875039297272395,22.6475762573476
"3043",0.199664951558498,0.385435892253509,0.619287764302478,0.0287758670983398,0.195899326181356,0.761919484771788,2.1413310466421
"3044",0.182584181190981,0.36280832313213,0.493952235095762,0.0353830071850244,0.828959427563567,0.674919234908,68.9724025012621
"3045",0.0727016335782013,0.332911761559476,0.582181466117082,0.110462010760457,0.779016305281315,0.78628034177959,21.125002509519
"3046",0.236109053799062,0.61761824510179,0.47059846390679,0.0488978601162652,0.491573628365714,0.705984044117853,32.0438263787339
"3047",0.18473352940082,0.456843205948197,0.887119974338845,0.138220110487892,0.182572838885691,0.128190682441536,4.76084859875658
"3048",0.0644363925110141,0.450531531928433,0.811228933010832,0.0528681240236312,0.899801292177029,0.751174734627381,47.2556024307526
"3049",0.223062663035217,0.449612812024984,0.605598708147451,0.101780190125807,0.259642828279678,0.873521466419958,0.178286876508057
"3050",0.156663532666711,0.598827173048933,0.725058819500601,0.072764554347154,0.554289087167494,0.169063882612437,57.4895324284979
"3051",0.161959421857895,0.873626319571794,0.60450008957847,0.197977286454479,0.589992768674307,0.138676625959408,30.3767311366863
"3052",0.218661830937833,0.581367428200855,0.560704450498568,0.182793098659062,0.822061356956475,0.799141724035703,63.8245943955074
"3053",0.290683712542063,0.873276813475112,0.593214642306662,0.179149459734984,0.224662204516586,0.683533708587457,0.477483532859451
"3054",0.140168709153211,0.0095711709687952,0.755995365783025,0.144730690143161,0.391175306742508,0.627263095235582,2.51533556047525
"3055",0.231726646470156,0.599245658143028,0.612500782489753,0.0733135651081309,0.758699078994114,0.825261814586017,90.0057385087459
"3056",0.193129745058122,0.298975148989679,0.469222450562671,0.0375402259696459,0.488103806936573,0.893958887315486,18.1508980405913
"3057",0.27535679346933,0.510191420333949,0.767582639678521,0.114550446530258,0.431177429592423,0.334077646815982,31.3173334091066
"3058",0.262949839874805,0.405818725203606,0.85332532937564,0.0919550579133986,0.774988217641432,0.838279164666664,122.378398018832
"3059",0.210878686300997,0.371229810391949,0.429333143706492,0.139552758466226,0.706346293904874,0.357237124732658,39.998394962461
"3060",0.211476001455676,0.00281216589864343,0.654424267423863,0.123684286196953,0.412003760786261,0.633698947362341,5.08159775414543
"3061",0.120321790473879,0.20996090311259,0.775036456829519,0.0787016569917712,0.652963694169372,0.252258729431853,42.852517679725
"3062",0.286719976958662,0.212877349100029,0.588471689056815,0.0311040582614224,0.233229929066896,0.840558599584885,2.7987213232746
"3063",0.0997199499727401,0.949040021296241,0.584104937441868,0.199290816561318,0.357811974334903,0.661740282397922,1.09626753918465
"3064",0.135992472152226,0.155127747829561,0.476749805300112,0.116568509874757,0.852374523493052,0.586633233916555,36.7478765737989
"3065",0.124290322571876,0.793936903679068,0.428666018521402,0.166261766322645,0.481512313991655,0.299045748686083,7.51414796752329
"3066",0.0927395982172573,0.845423954785638,0.719945168124652,0.192954753736191,0.606741519373134,0.772144917135015,8.9775220371189
"3067",0.249974369466503,0.147782380231144,0.887538674627908,0.0987346861825441,0.842745798470136,0.373354123842027,134.575265612094
"3068",0.131239114842023,0.289153590164799,0.461748728196754,0.155262349424352,0.592635508596655,0.865576014537476,5.56475204554182
"3069",0.120341262785636,0.11042422439442,0.457714187656052,0.0576846949866412,0.743340810034424,0.467221359716039,28.2099204963277
"3070",0.157444938806095,0.350001930724736,0.821986782084638,0.0421597269853516,0.356083330592085,0.751737188780867,13.288917901351
"3071",0.102614247046871,0.142246759152808,0.578916205937765,0.154857574789752,0.806831009067241,0.322800638337936,28.4019298396924
"3072",0.103038452384109,0.39977077950472,0.454601960274053,0.0281004307069681,0.114860040753968,0.675251475633252,0.276974815238911
"3073",0.0828862627743336,0.558492402040632,0.53542814604952,0.189852519796211,0.710544255283885,0.284207301890198,18.5650555038161
"3074",0.213529419375822,0.091562935425085,0.732572039988556,0.0355007039708274,0.159154766830653,0.520347283242717,2.54837018680658
"3075",0.251083739638678,0.199265987205273,0.794396515870315,0.0408948369229026,0.618192324622944,0.836321709633712,67.7637857823844
"3076",0.155186009031761,0.63813937704016,0.707675260435953,0.0285028421382909,0.756838064955678,0.634185162904114,88.3734571896589
"3077",0.140294759504311,0.454969075638917,0.581829925953166,0.140518981303263,0.777553433524538,0.203757795969211,50.5505903153547
"3078",0.123346769735182,0.794181920647412,0.540567274435307,0.110105809316891,0.242490812858716,0.808705168053638,0.126087624451433
"3079",0.239773831684113,0.600943987638433,0.777737798629818,0.0160371559861959,0.515914301392268,0.747869617996235,73.7007998278178
"3080",0.235404559065471,0.719642273903335,0.518357733764523,0.164265987540999,0.150075257726088,0.65574634552747,0.277773048772285
"3081",0.130932244086388,0.77726634558728,0.609740512586304,0.116652809576507,0.125278426266536,0.523338548392337,0.28010411456132
"3082",0.254410795179766,0.315556962660793,0.696846923027525,0.114227918960507,0.612567830785811,0.246463876607884,67.2384064209079
"3083",0.107855231966835,0.261098665674985,0.854257156249892,0.142555036933647,0.35233130732419,0.263088598910198,5.2030971631755
"3084",0.100057893505949,0.661463757929136,0.772535136092966,0.190456883108741,0.535260428306479,0.149174940151721,15.3765522252804
"3085",0.0912714975905197,0.596489820408961,0.551746905241581,0.128427148308454,0.179207314712126,0.586843212425858,0.14419002751331
"3086",0.0903885335108556,0.04660227407231,0.581251981526637,0.0768471007522438,0.687369215179104,0.625419694335703,18.8427064764322
"3087",0.206583743559738,0.732201186618279,0.759646897710359,0.0531719785298575,0.730039942067806,0.13403769547902,139.614199299444
"3088",0.196687968788535,0.271563159313076,0.889807017098751,0.0984849205803613,0.813308720533028,0.782834647456072,97.5257879801712
"3089",0.0881482949636935,0.803271500768978,0.454795973867609,0.0500001885041974,0.219048130021133,0.404348373098709,2.43510654235147
"3090",0.149011206616939,0.594202624168503,0.847423727386305,0.142784648101669,0.100561642669514,0.604579057914447,0.281488151193963
"3091",0.270923330919386,0.0275474965267815,0.676601708370924,0.0733671570051424,0.787655906714946,0.229314510719627,98.7034106834434
"3092",0.121487350680307,0.997505106338044,0.546207301013847,0.10361886147152,0.478875356920082,0.447561411123648,17.5220419684914
"3093",0.0857452539165795,0.0088879045591224,0.746852503952361,0.192014206336753,0.13587115910247,0.269185116427206,0.355240797580654
"3094",0.169106752194866,0.0823464357524412,0.845771731191978,0.0261431465618704,0.608540232666992,0.601741297320723,53.5201134656654
"3095",0.288220694625884,0.719113930968428,0.544607561516226,0.0431168575587112,0.853062879692297,0.407675254878942,164.66562424825
"3096",0.100899324948556,0.0178651900319615,0.44094184125656,0.0454518302951432,0.641617400679458,0.133603953915108,20.1496412079361
"3097",0.161848871063668,0.29109564261958,0.738719128150039,0.142707215958982,0.240232040022332,0.293719480684996,2.49785106843542
"3098",0.0706347762158315,0.113303366725892,0.418932340486313,0.159490873133514,0.789606693586763,0.576203004242033,11.5776506552863
"3099",0.167510397425963,0.0201908621248789,0.543896373856964,0.0231569502987587,0.79328281805167,0.638339092502091,50.2118546635488
"3100",0.0899333221746376,0.566813591595599,0.866149735164689,0.107819388502496,0.389834661461469,0.135325192410611,14.9664683080546
"3101",0.206223588463495,0.453636912583723,0.831614254627249,0.0656340775747744,0.126648029716648,0.289579197476525,2.53227982791161
"3102",0.285133446948219,0.0928317447222536,0.749528841500485,0.0415561862618155,0.86451846584497,0.858423203228656,135.240690077869
"3103",0.0944342065576813,0.882411588210287,0.850922813698731,0.197192997252652,0.70766191020947,0.766740981630143,23.2835561214546
"3104",0.13536105369365,0.380165652897302,0.532820777459105,0.145114633794932,0.606504730325267,0.506291231139805,17.3594552082355
"3105",0.156924906576681,0.57190384758329,0.619329588306381,0.173010997590701,0.108088593087364,0.39386763442928,0.470179448772944
"3106",0.0552235453405883,0.719523291267944,0.823488959858171,0.182115991448893,0.365138312009815,0.679292055472694,0.949338638621141
"3107",0.0965168407530116,0.0911747395671438,0.413576820170635,0.051440874676202,0.554515917094518,0.475278258504011,12.2388380464888
"3108",0.142325517709722,0.291740308806743,0.661690235153143,0.0333047530112823,0.17629439805029,0.621217030088007,1.74033971872012
"3109",0.114392860784091,0.326858608031156,0.753484868541057,0.160997909845059,0.502973874273673,0.555776191449929,7.11916620696055
"3110",0.0819750060035964,0.0539442028987454,0.578378948644781,0.144174603036754,0.556099990760442,0.484419856193066,6.46458868477354
"3111",0.0711636828255316,0.858649764694809,0.621073272354796,0.165093414199952,0.272526407248639,0.762172758358084,0.110017828948675
"3112",0.0694301238074782,0.0361260637010681,0.687895214328717,0.0976736367708035,0.376908053782638,0.65628357323736,1.69041056637619
"3113",0.27166104580083,0.10182400472567,0.806444479227567,0.0162932413725106,0.414190857701842,0.738438499973435,40.3007497430652
"3114",0.267752005315368,0.376124681688379,0.862443088152108,0.149372020815465,0.252693349437974,0.318037731954642,5.09651850704221
"3115",0.061698542589281,0.162679208570207,0.684035850417137,0.19369840921933,0.50704463184936,0.651073351138234,2.0594821456129
"3116",0.0729374703963928,0.869037603950407,0.40080570727716,0.0164296838161482,0.354817316262778,0.327372225887105,11.2829631025542
"3117",0.248145322432846,0.588831595396437,0.539834750724281,0.0299037583264257,0.225061609390806,0.320642231495082,18.8303661546514
"3118",0.267541009563924,0.215375481954473,0.448794978341809,0.0354760774288143,0.628972646159232,0.73151994607294,47.3616705139231
"3119",0.230041959192359,0.637600456166477,0.773898372015869,0.115535868505851,0.407450934497062,0.261448252615556,27.1036003071034
"3120",0.130419973802508,0.860304334514635,0.625152249516314,0.0177548813750101,0.797861207323391,0.305382507987656,90.8929251733462
"3121",0.16561411566303,0.447135024335026,0.821181114754314,0.141931875637056,0.798057893422861,0.25975899581898,85.8588558155041
"3122",0.134933933222946,0.260949841298233,0.734623180595995,0.141564561640828,0.845959952201508,0.690119591990281,54.4395885915065
"3123",0.0540672624049184,0.314479079181654,0.612094902543107,0.121870126052475,0.46776944358686,0.384651110380888,4.6250741780996
"3124",0.178142447251535,0.698182654527668,0.848172265737853,0.0290565538159043,0.810162036466207,0.25078933783317,154.872407742577
"3125",0.174433170241443,0.541417363574822,0.502413789067604,0.0798578644898515,0.110238217808269,0.334085275173653,0.605061080101289
"3126",0.166426514174661,0.0222101690412499,0.684994566358882,0.0135249139949663,0.628504746129122,0.72632857557321,42.0094294638381
"3127",0.258808507758169,0.25263287253622,0.692270299997029,0.0928332282494334,0.604968177647311,0.861625720677711,39.9913835874412
"3128",0.264314526778832,0.533554647102533,0.807760044541396,0.0153321594992967,0.483147886787727,0.24376101463953,107.772702670962
"3129",0.0632200184143323,0.188385720249219,0.525204697433719,0.0175487109504943,0.366219666415043,0.314492956509832,8.52030987412757
"3130",0.0845718167190964,0.319429343260964,0.580123239273008,0.1179537945004,0.399457484313175,0.876584879497048,1.06621312206701
"3131",0.25447589734947,0.608171785762836,0.554865847026766,0.17255425068706,0.306641967461612,0.63451774500886,1.49694989555021
"3132",0.235935061430506,0.834706549529592,0.744938668744382,0.0183742285050324,0.198740361705907,0.813442627623416,7.29959868644171
"3133",0.246120278452447,0.666219929845724,0.537062138066418,0.0934190811529497,0.814869617957305,0.315544183148555,112.818272283458
"3134",0.123123659834178,0.854299449748383,0.823418924235646,0.0282215574737028,0.749147015153505,0.600498741290439,91.8198232592508
"3135",0.148808028266754,0.896263249039371,0.500058335948619,0.0289667141057982,0.694605877562053,0.371227368473597,66.389065718188
"3136",0.0628589230103942,0.724105879866308,0.542890919943631,0.0245687048760846,0.76861790569054,0.394877252263147,32.1819653614033
"3137",0.298776976560656,0.28006381324348,0.802916105514998,0.0797354752308994,0.712158058383949,0.17550811018534,138.463053034408
"3138",0.0798737412161543,0.277551003566477,0.84360658340276,0.163443676355995,0.709909761624038,0.173765289543197,28.3509147957522
"3139",0.204464777748456,0.925346748991148,0.735013918868627,0.0634462379084793,0.648015122959744,0.244391746554375,115.627514374174
"3140",0.236066917372309,0.744398419387266,0.851419538223476,0.129279242122719,0.74271270946566,0.685190814313106,111.223895894156
"3141",0.102630509610882,0.0751107564682607,0.741305818665354,0.0462257647848809,0.451176900768857,0.71505093781475,12.0440719973094
"3142",0.160963267078332,0.553810045438167,0.473276426899969,0.0925239974555811,0.607836809371021,0.82665606739711,22.4180412795589
"3143",0.249795469859487,0.497700257462077,0.520718202302721,0.0559631447754991,0.807786754106693,0.605039040158261,100.463620083206
"3144",0.233110767878033,0.975466028941283,0.507460412299808,0.0979426434742936,0.66501480597822,0.223928318507783,86.1957599003853
"3145",0.0904223170688667,0.325167480442533,0.771074148916546,0.0746199823618259,0.133328651030492,0.370566179545932,0.641593530854087
"3146",0.257017754184129,0.0501393360222923,0.460987271890696,0.0221045008756723,0.61133789537916,0.66242964347193,42.6205415822361
"3147",0.274718084506301,0.0234241099393694,0.656914636411716,0.1834840215428,0.251189397426602,0.339109602226671,1.93889088753403
"3148",0.149992687819176,0.356457119507529,0.480328884394374,0.0817267087400022,0.628695676111337,0.195706706562638,35.6385244781514
"3149",0.199569444865105,0.699718463221984,0.697640129846777,0.111476236336053,0.759739056738727,0.613485432402864,89.2052096963451
"3150",0.168777443388919,0.875349281077925,0.502809544095816,0.0202717245531031,0.178945350595936,0.610329807555638,5.81808910144573
"3151",0.18160521040911,0.682788446527114,0.625604931710905,0.0713522110509116,0.530554773421846,0.441803917047158,44.7330990752906
"3152",0.134207803587033,0.695683314546826,0.413283395527641,0.0386732136544653,0.357117383397277,0.725395181071423,8.31842307149374
"3153",0.10481349471666,0.902358126324043,0.672536582904612,0.15432011879866,0.384084848121386,0.205378823228329,7.76523800865814
"3154",0.128024514687207,0.976843169592461,0.507786382799584,0.0365393020016472,0.556208435670361,0.495349366724547,38.8688473170831
"3155",0.282462724421703,0.711681202072953,0.66151302811231,0.0750806638390007,0.792657746928167,0.445714879490007,158.038378882443
"3156",0.23239540507989,0.414017360800761,0.468740829855669,0.024411515637327,0.105925551124495,0.130852567116581,6.39073617429652
"3157",0.0990568430431304,0.194191793936584,0.703013935727975,0.0727130842507109,0.837789667014685,0.446941745422427,45.6286589328389
"3158",0.123317800572788,0.372006731283152,0.783852168064087,0.196474966092993,0.428239903281983,0.36891247341359,5.30242361008923
"3159",0.145612863204471,0.838577760887053,0.641918286472757,0.183030123232102,0.187149165910762,0.334675149294846,0.766448282061768
"3160",0.0764810885933926,0.977919834145787,0.673191035888216,0.120860056011549,0.604004225786775,0.204804605268203,28.4866281364845
"3161",0.0646822002788424,0.684269024253869,0.582768415992125,0.0659644351423271,0.125431424362846,0.637814801234435,0.0838800585391076
"3162",0.0813720063973975,0.802999679532275,0.742569783636835,0.0146126901776257,0.454393298777621,0.633588131100852,24.2645329790705
"3163",0.218919171146082,0.00776299329779576,0.439661172158248,0.0742124125638972,0.856390756381545,0.595452779068798,53.5320138153769
"3164",0.179298939178413,0.649517110553174,0.845997774333821,0.0531874835209991,0.844213415550105,0.730241843799092,137.485191934397
"3165",0.284078326493787,0.0927182341381675,0.562476113028266,0.111624648295992,0.387291241463665,0.584158777589425,6.64996986484544
"3166",0.0560535161735257,0.05590738157616,0.878432844349206,0.0660585623190382,0.393583006666154,0.482910454414338,6.07127760769392
"3167",0.0695426157310372,0.92376440888436,0.463008762022259,0.139297764223577,0.812227897831295,0.830907768564708,23.0349664849611
"3168",0.170504664276482,0.394164261670364,0.854724736236641,0.0610590879951206,0.416513845578414,0.443476397763342,30.9928628351172
"3169",0.195057217433304,0.584426876239618,0.858163988072041,0.0639402880837827,0.811639592496939,0.723437118460126,130.777158865091
"3170",0.281451311262528,0.55534567514623,0.879899529034609,0.157410089877411,0.778112158989888,0.853915599611402,113.009324885043
"3171",0.173151037970657,0.680708426526538,0.679302549596888,0.128275982901067,0.438021948925443,0.584001413060576,9.54644205506583
"3172",0.101540234938636,0.704251457710075,0.848948662059731,0.0227192257318203,0.717217305873744,0.352282517051995,74.214789663578
"3173",0.170091266902338,0.912737159044924,0.425314502004825,0.17942327249973,0.745057686173562,0.356039872627053,42.5813889665588
"3174",0.186283336608455,0.430622080706828,0.573186687967228,0.0859867409793714,0.351164991258625,0.614435041400101,5.34788535207627
"3175",0.093116181132145,0.543818410147377,0.732396577890229,0.150045264130183,0.684124671798814,0.649931204006281,23.3186082832181
"3176",0.212330420217407,0.979548337480729,0.688490949401341,0.0683730352232265,0.717087336422112,0.415294455664419,123.554209574045
"3177",0.268327044377854,0.516265097213979,0.50866684145995,0.0973645360675266,0.776013242322057,0.124207408711296,102.939019325477
"3178",0.292937319432182,0.231301596094877,0.801815806228539,0.155583690590302,0.891485430412628,0.127606587056667,154.966445683544
"3179",0.123668878680019,0.0504507362282369,0.63113479567687,0.165779198866868,0.690290114211533,0.574258512091395,18.0727299255034
"3180",0.217154792592523,0.639572880091239,0.523872954056726,0.122926326369587,0.192567406554017,0.690603329204749,0.246626474845609
"3181",0.255881375731906,0.679160252335155,0.572625250507868,0.133497900915646,0.632490399021842,0.439713653116021,57.8190163152882
"3182",0.247675348273991,0.198551653185836,0.790559329655766,0.0689584693338042,0.692089962435868,0.369492670901325,95.9912552069034
"3183",0.154188046873774,0.978329703297443,0.796485313264618,0.0374360104222097,0.837327833890226,0.713269676420018,137.085432099696
